k141_73637_2	GO:0005575;GO:0005623;GO:0005886;GO:0016020;GO:0044464;GO:0071944
k141_219712_11	GO:0003674;GO:0003824;GO:0006793;GO:0006796;GO:0006950;GO:0006974;GO:0008150;GO:0008152;GO:0008819;GO:0008820;GO:0009987;GO:0016301;GO:0016310;GO:0016740;GO:0016772;GO:0016773;GO:0016779;GO:0033554;GO:0044237;GO:0050896;GO:0051716;GO:0070568
k141_219712_12	GO:0003674;GO:0003824;GO:0006725;GO:0006766;GO:0006767;GO:0006807;GO:0008150;GO:0008152;GO:0008939;GO:0009058;GO:0009110;GO:0009235;GO:0009236;GO:0009987;GO:0016740;GO:0016757;GO:0016763;GO:0017144;GO:0018130;GO:0019438;GO:0033013;GO:0033014;GO:0034641;GO:0042364;GO:0044237;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0046483;GO:0051186;GO:0051188;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
k141_219712_14	GO:0003674;GO:0003824;GO:0005575;GO:0005623;GO:0005886;GO:0006725;GO:0006766;GO:0006767;GO:0006807;GO:0008150;GO:0008152;GO:0008818;GO:0009058;GO:0009110;GO:0009235;GO:0009236;GO:0009987;GO:0016020;GO:0016740;GO:0016772;GO:0016780;GO:0017144;GO:0018130;GO:0019438;GO:0033013;GO:0033014;GO:0034641;GO:0042364;GO:0044237;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0044464;GO:0046483;GO:0051186;GO:0051188;GO:0071704;GO:0071944;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576
k141_366144_1	GO:0005575;GO:0005623;GO:0008150;GO:0009987;GO:0016043;GO:0022607;GO:0030288;GO:0030313;GO:0031975;GO:0042597;GO:0043933;GO:0044085;GO:0044464;GO:0051259;GO:0051260;GO:0051301;GO:0065003;GO:0071840
k141_2589_6	GO:0003674;GO:0003824;GO:0003909;GO:0003910;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0006139;GO:0006259;GO:0006260;GO:0006261;GO:0006266;GO:0006271;GO:0006273;GO:0006281;GO:0006725;GO:0006807;GO:0006950;GO:0006974;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0016070;GO:0016874;GO:0016886;GO:0022616;GO:0033554;GO:0034641;GO:0034645;GO:0043170;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044424;GO:0044464;GO:0046483;GO:0050896;GO:0051103;GO:0051716;GO:0071704;GO:0090304;GO:0140097;GO:1901360;GO:1901576
k141_3035_9	GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006351;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0009058;GO:0009059;GO:0009987;GO:0010467;GO:0016070;GO:0018130;GO:0019438;GO:0032774;GO:0034641;GO:0034645;GO:0034654;GO:0043170;GO:0044237;GO:0044238;GO:0044249;GO:0044260;GO:0044271;GO:0044424;GO:0044444;GO:0044464;GO:0046483;GO:0071704;GO:0090304;GO:0097659;GO:1901360;GO:1901362;GO:1901576
k141_3035_52	GO:0003674;GO:0003824;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006732;GO:0008150;GO:0008152;GO:0008935;GO:0009058;GO:0009108;GO:0009233;GO:0009234;GO:0009987;GO:0016829;GO:0016830;GO:0016833;GO:0042180;GO:0042181;GO:0043167;GO:0043168;GO:0044237;GO:0044249;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0051186;GO:0051188;GO:0071704;GO:0071890;GO:1901576;GO:1901661;GO:1901663
k141_3035_54	GO:0000162;GO:0000287;GO:0003674;GO:0003824;GO:0004049;GO:0005488;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005950;GO:0006082;GO:0006520;GO:0006568;GO:0006576;GO:0006586;GO:0006725;GO:0006732;GO:0006807;GO:0008150;GO:0008152;GO:0008652;GO:0008909;GO:0009058;GO:0009072;GO:0009073;GO:0009108;GO:0009233;GO:0009234;GO:0009308;GO:0009309;GO:0009987;GO:0016053;GO:0016829;GO:0016830;GO:0016833;GO:0016853;GO:0016866;GO:0018130;GO:0019438;GO:0019752;GO:0032991;GO:0034641;GO:0042180;GO:0042181;GO:0042401;GO:0042430;GO:0042435;GO:0043167;GO:0043169;GO:0043436;GO:0044106;GO:0044237;GO:0044238;GO:0044249;GO:0044271;GO:0044281;GO:0044283;GO:0044424;GO:0044444;GO:0044464;GO:0046219;GO:0046394;GO:0046483;GO:0046872;GO:0050486;GO:0051186;GO:0051188;GO:0071704;GO:1901360;GO:1901362;GO:1901564;GO:1901566;GO:1901576;GO:1901605;GO:1901607;GO:1901661;GO:1901663;GO:1902494
k141_3680_2	GO:0000154;GO:0001510;GO:0003674;GO:0003824;GO:0005575;GO:0005622;GO:0005623;GO:0005737;GO:0005829;GO:0006139;GO:0006364;GO:0006396;GO:0006725;GO:0006807;GO:0008150;GO:0008152;GO:0008168;GO:0008169;GO:0008173;GO:0008649;GO:0008757;GO:0009383;GO:0009451;GO:0009987;GO:0010467;GO:0016070;GO:0016072;GO:0016434;GO:0016740;GO:0016741;GO:0022613;GO:0031167;GO:0032259;GO:0034470;GO:0034641;GO:0034660;GO:0042254;GO:0043170;GO:0043412;GO:0043414;GO:0044085;GO:0044237;GO:0044238;GO:0044260;GO:0044424;GO:0044444;GO:0044464;GO:0046483;GO:0070475;GO:0071704;GO:0071840;GO:0090304;GO:0140098;GO:0140102;GO:1901360
